식품코드,식품명,지역 / 제조사,식품상세분류,단백질(g),포도당(g),과당(g),유당(g),갈락토오스(g),셀룰로오스,칼슘,철,칼륨,나트륨,아연,구리,망간,비타민 A,비타민 D2,비타민 D3,비타민 E,토코페롤,비타민 K,비타민 K1,비타민 K2,비타민 B1,비타민 B2,비타민 B6,비타민 B12,비타민 C,오메가 3 지방산(g),오메가 6 지방산(g),트랜스 지방산(g),카페인
R001703,"소고기, 한우(1등급), 사태(상박살), 생것",전국(대표),육류,21.38,0,0,0,0,0,4,2.56,294,59,6.24,0.054,0.014,0,0,0,0.35,0,0,0,0,0.076,0.189,0,2.69,0.94,0.01,0.29,0.16,0
R001704,"소고기, 한우(1등급), 사태(아롱사태), 생것",전국(대표),육류,21.47,0,0,0,0,0,5,2.23,226,66,5.25,0.039,0.014,0,0,0,0.34,0,0,0,0,0.067,0.179,0,2.33,0.22,0.02,0.43,0.3,0
R001705,"소고기, 한우(1등급), 사태(앞사태), 생것",전국(대표),육류,23.1,0,0,0,0,0,7,2.68,299,66,6.16,0.054,0.013,0,0,0,0.15,0,0,0,0,0.078,0.196,0,1.78,0.67,0.01,0.19,0.1,0
R001706,"소고기, 한우(1등급), 설도(도가니살), 생것",전국(대표),육류,20.37,0,0,0,0,0,5,2.66,343,52,5.54,0.049,0.011,0,0,0,0.35,0,0,0,0,0.052,0.17,0,1.82,0.29,0.01,0.29,0.16,0
R001707,"소고기, 한우(1등급), 설도(삼각살), 생것",전국(대표),육류,21.01,0,0,0,0,0,5,2.52,310,49,4.8,0.044,0.011,0,0,0,0.31,0,0,0,0,0.072,0.133,0,0.95,0.41,0.02,0.35,0.3,0
R001708,"소고기, 한우(1등급), 설도(설깃머리살), 생것",전국(대표),육류,20.21,0,0,0,0,0,5,3.21,313,50,4.99,0.072,0.014,0,0,0,0.18,0,0,0,0,0.077,0.235,0,2.32,0.78,0.01,0.32,0.21,0
R001709,"소고기, 한우(1등급), 앞다리(갈비덧살), 생것",전국(대표),육류,20.39,0,0,0,0,0,5,2.46,334,51,4.33,0.05,0.012,0,0,0,0.47,0,0,0,0,0.059,0.162,0,1.05,0.38,0.01,0.28,0.21,0
R001710,"소고기, 한우(1등급), 앞다리(부채덮개살), 생것",전국(대표),육류,21.39,0,0,0,0,0,6,2.7,327,68,5.67,0.046,0.012,0,0,0,0.13,0,0,0,0,0.059,0.199,0,1.41,1.1,0.01,0.24,0.13,0
R001711,"소고기, 한우(1등급), 양지(앞치마살), 생것",전국(대표),육류,18.69,0,0,0,0,0,4,2.14,286,47,5.05,0.031,0.01,0,0,0,0.44,0,0,0,0,0.053,0.156,0,1.5,0.33,0.35,0.39,0.38,0
R001712,"소고기, 한우(1등급), 양지(업진안살), 생것",전국(대표),육류,17.76,0,0,0,0,0,5,2.6,289,47,5.15,0.045,0.014,0,0,0,0.39,0,0,0,0,0.051,0.151,0,1.54,0.2,0.02,0.36,0.33,0
R001713,"소고기, 한우(1등급), 양지(차돌박이), 생것",전국(대표),육류,16.45,0,0,0,0,0,7,1.43,171,66,3.1,0.026,0.009,0,0,0,0.53,0,0,0,0,0.043,0.113,0,1.34,0.58,0.03,0.7,0.69,0
R001714,"소고기, 한우(1등급), 양지(치마살), 생것",전국(대표),육류,21.8,0,0,0,0,0,4,2.69,299,46,6.71,0.044,0.011,0,0,0,0.36,0,0,0,0,0.055,0.196,0,2.24,0.33,0.03,0.42,0.32,0
R001715,"소고기, 한우(1등급), 양지(치마양지), 생것",전국(대표),육류,22.27,0,0,0,0,0,5,1.87,334,65,5.12,0.029,0.01,0,0,0,0.29,0,0,0,0,0.041,0.133,0,1.43,0.82,0.01,0.24,0.19,0
R001716,"소 부산물, 간, 생것",전국(대표),육류,19,0,0,0,0,0,6,8,318,65,0,0,0,0,0,0,0,0,0,0,0,0.27,2.23,0,0,20,0,0,0,0
R001717,"소 부산물, 골, 생것",전국(대표),육류,9.3,0,0,0,0,0,14,2.8,259,154,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0,0,10,0,0,0,0
R001718,"소 부산물, 꼬리, 생것",전국(대표),육류,17.4,0,0,0,0,0,22,1.5,189,42,0,0,0,0,0,0,0,0,0,0,0,0.07,0.12,0,0,0,0,0,0,0
R001719,"소 부산물, 선지(피), 생것",전국(대표),육류,10.1,0,0,0,0,0,8,23.7,34,598,0,0,0,0,0,0,0,0,0,0,0,0.04,0.01,0,0,0,0,0,0,0
R001720,"소 부산물, 소장(곱창), 생것",전국(대표),육류,9,0,0,0,0,0,12,2.1,98,45,0,0,0,0,0,0,0,0,0,0,0,0.05,0.11,0,0,0,0,0,0,0
R001721,"소 부산물, 신장, 생것",전국(대표),육류,15.6,0,0,0,0,0,22,6.4,261,122,0,0,0,0,0,0,0,0,0,0,0,0.44,1.6,0,0,11,0,0,0,0
R001722,"소 부산물, 심장, 생것",전국(대표),육류,15.8,0,0,0,0,0,5,4.5,249,70,0,0,0,0,0,0,0,0,0,0,0,0.38,0.3,0,0,0,0,0,0,0
R001723,"소 부산물, 양(위), 생것",전국(대표),육류,9.9,0,0,0,0,0,14,3,105,33,0,0,0,0,0,0,0,0,0,0,0,0.05,0.16,0,0,0,0,0,0,0
R001724,"소 부산물, 천엽, 생것",전국(대표),육류,10.3,0,0,0,0,0,16,3.5,95,28,0,0,0,0,0,0,0,0,0,0,0,0.05,0.25,0,0,0,0,0,0,0
R001725,"소 부산물, 허파, 생것",전국(대표),육류,15.8,0,0,0,0,0,0,6.6,241,54,0,0,0,0,0,0,0,0,0,0,0,0.05,0.11,0,0,0,0,0,0,0
R001726,"소 부산물, 혀, 생것",전국(대표),육류,13,0,0,0,0,0,5,2.5,170,87,0,0,0,0,0,0,0,0,0,0,0,0.06,0.16,0,0,0,0,0,0,0
R001727,"소 부산물, 미국산, 간, 삶은것",전국(대표),육류,29.08,0,0,0,0,0,6,6.54,352,79,5.3,14.283,0.356,0,0,1.2,0.57,0,0,3.3,0,0.194,3.425,1.017,70.58,1.9,0,0,0.365,0
R001728,"소 부산물, 미국산, 골, 끓인것",전국(대표),육류,11.67,0,0,0,0,0,9,2.3,244,108,1.09,0.23,0.028,0,0,0,0.06,0,0,0.1,0,0.069,0.217,0.143,10.1,10.5,0,0,0.51,0
R001729,"소 부산물, 미국산, 신장, 끓인것",전국(대표),육류,27.28,0,0,0,0,0,14,5.7,144,123,2.6,0.563,0.155,0,0,0.8,1.53,0,0,0,0,0.403,2.945,0.254,21.35,0,0,0,0.055,0
R001730,"소 부산물, 미국산, 심장, 끓인것",전국(대표),육류,28.48,0,0,0,0,0,5,6.38,219,59,2.87,0.559,0.033,0,0,0.1,0.32,0,0,0.5,0,0.101,1.21,0.245,10.8,0,0,0,0.16,0
R001731,"소 부산물, 미국산, 허파, 삶은것",전국(대표),육류,20.4,0,0,0,0,0,11,5.4,173,101,1.64,0.221,0.015,0,0,0,0,0,0,0,0,0.035,0.143,0.02,2.59,32.7,0,0,0,0
R001732,"소 부산물, 미국산, 혀, 끓인것",전국(대표),육류,19.29,0,0,0,0,0,5,2.61,184,65,4.09,0.148,0.018,0,0,0.4,0.33,0,0,1.2,0,0.022,0.294,0.155,3.13,1.3,0,0,0.84,0
R001733,"소 부산물, 외국산, 대장, 생것",전국(대표),육류,9.3,0,0,0,0,0,9,0.8,120,61,1.3,0.05,0.05,0,0,0,0.2,0,15,0,0,0.04,0.14,0.01,1.3,6,0.05,0.35,0,0
R001734,"소불고기, 생것",전국(대표),육류,11.5,0,0,0,0,0,12,1.8,139,396,0,0,0,0,0,0,0,0,0,0,0,0.09,0.08,0,0,1,0,0,0,0
R001735,양지국물,전국(대표),육류,1,0,0,0,0,0,2,0.5,66,26,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
R001736,"우족국물, 중량3배물",전국(대표),육류,0.3,0,0,0,0,0,2,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R001737,육포,전국(대표),육류,49,0,0,0,0,0,13,6.4,700,2180,0,0,0,0,0,0,0,0,0,0,0,0.21,0.25,0,0,0,0,0,0,0
R001738,잡뼈국물,전국(대표),육류,4.3,0,0,0,0,0,2,1.6,24,61,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
R001739,"송아지고기, 미국산, 갈비, 생것",전국(대표),육류,18.86,0,0,0,0,0,13,0.86,290,89,3.24,0.102,0.027,0,0,0,0.21,0,0,0,0,0.07,0.23,0.42,1.29,0,0,0,0,0
R001740,"송아지고기, 미국산, 갈비, 삶은것",전국(대표),육류,32.43,0,0,0,0,0,22,1.41,306,95,5.57,0.132,0.038,0,0,0,0.34,0,0,7,0,0.05,0.29,0.32,1.45,0,0,0,0,0
R001741,"송아지고기, 미국산, 갈비, 구운것",전국(대표),육류,23.96,0,0,0,0,0,11,0.97,295,92,4.09,0.099,0.03,0,0,0,0.35,0,0,0,0,0.05,0.27,0.25,1.46,0,0,0,0,0
R001742,"송아지고기, 미국산, 등심, 생것",전국(대표),육류,20.07,0,0,0,0,0,14,0.84,241,98,2.01,0.082,0.013,0,0,1.7,0.35,0,0,1.3,0,0.078,0.28,0.604,2.46,0,0,0,0.413,0
R001743,"송아지고기, 미국산, 등심, 삶은것",전국(대표),육류,30.19,0,0,0,0,0,28,1.09,280,80,3.63,0.091,0.034,0,0,0,0.4,0,0,7,0,0.04,0.3,0.26,1.21,0,0,0,0,0
R001744,"송아지고기, 미국산, 등심, 구운것",전국(대표),육류,24.8,0,0,0,0,0,19,0.87,325,93,3.03,0.11,0.029,0,0,0,0.44,0,0,5.5,0,0.05,0.28,0.34,1.24,0,0,0,0,0
R001745,"송아지고기, 미국산, 살코기, 생것",전국(대표),육류,20.04,0,0,0,0,0,22,1.02,339,86,3.34,0.124,0.029,0,0,0,0.27,0,0,0,0,0.08,0.28,0.46,1.42,0,0,0,0,0
R001746,"송아지고기, 미국산, 살코기, 삶은것",전국(대표),육류,35.73,0,0,0,0,0,30,1.41,347,90,6.24,0.135,0.038,0,0,0,0.47,0,0,0,0,0.06,0.33,0.3,1.82,0,0,0,0,0
R001747,"송아지고기, 미국산, 어깨, 생것",전국(대표),육류,19.34,0,0,0,0,0,21,1,327,83,3.2,0.12,0.028,0,0,0,0.27,0,0,4.6,0,0.08,0.27,0.44,1.37,0,0,0,0,0
R001748,"송아지고기, 미국산, 어깨, 삶은것",전국(대표),육류,33.63,0,0,0,0,0,28,1.38,333,87,5.81,0.128,0.036,0,0,0,0,0,0,0,0,0.06,0.31,0.29,1.72,0,0,0,0,0
R001749,"송아지고기, 미국산, 어깨, 구운것",전국(대표),육류,25.46,0,0,0,0,0,26,1.15,348,90,4.18,0.141,0.03,0,0,0,0.46,0,0,0,0,0.06,0.32,0.29,1.53,0,0,0,0,0
R001750,"송아지고기, 미국산, 채끝(채끝살), 생것",전국(대표),육류,19.07,0,0,0,0,0,11,0.78,329,76,2.55,0.11,0.027,0,0,0,0.25,0,0,4.6,0,0.08,0.3,0.49,1.27,0,0,0,0,0
R001751,"송아지고기, 미국산, 채끝(채끝살), 삶은것",전국(대표),육류,31.26,0,0,0,0,0,17,1.2,321,79,4.32,0.128,0.035,0,0,0,0.41,0,0,0,0,0.05,0.35,0.35,1.48,0,0,0,0,0
R001752,"송아지고기, 미국산, 채끝(채끝살), 구운것(오븐)",전국(대표),육류,25.14,0,0,0,0,0,13,0.92,351,83,3.35,0.129,0.029,0,0,0,0.42,0,0,6.6,0,0.06,0.35,0.32,1.42,0,0,0,0,0
R001753,"송아지 부산물, 미국산, 간, 생것",전국(대표),육류,19.93,0,0,0,0,0,5,6.4,308,77,12.02,11.865,0.255,0,0,0,0.4,0,0,0.9,0,0.173,2.44,0.957,59.85,0.7,0,0,0.215,0
R001754,"송아지 부산물, 미국산, 간, 삶은것",전국(대표),육류,28.42,0,0,0,0,0,6,5.11,329,78,11.23,14.94,0.27,0,0,0,0.73,0,0,1.4,0,0.182,2.86,0.918,84.6,1.1,0,0,0.305,0
R001755,"송아지 부산물, 미국산, 골, 생것",전국(대표),육류,10.32,0,0,0,0,0,10,2.13,315,127,1.11,0.22,0.037,0,0,0,0,0,0,0,0,0.13,0.26,0.28,12.2,14,0,0,0,0
R001756,"송아지 부산물, 미국산, 골, 삶은것",전국(대표),육류,11.48,0,0,0,0,0,16,1.67,214,156,1.61,0.26,0.038,0,0,0,0,0,0,0,0,0.08,0.2,0.17,9.65,13,0,0,0,0
R001757,"송아지 부산물, 미국산, 신장, 생것",전국(대표),육류,15.76,0,0,0,0,0,11,3.36,272,178,1.97,0.494,0.08,0,0,0,0,0,0,0,0,0.32,1.9,0.37,28.2,5,0,0,0,0
R001758,"송아지 부산물, 미국산, 신장, 삶은것",전국(대표),육류,26.32,0,0,0,0,0,29,3.04,159,110,4.25,0.36,0.127,0,0,0,0,0,0,0,0,0.19,1.99,0.18,36.9,8,0,0,0,0
R001759,"송아지 부산물, 미국산, 심장, 생것",전국(대표),육류,17.18,0,0,0,0,0,5,4.24,261,77,1.47,0.34,0.036,0,0,0,0,0,0,0,0,0.52,1,0.43,13.76,8,0,0,0,0
R001760,"송아지 부산물, 미국산, 심장, 삶은것",전국(대표),육류,29.12,0,0,0,0,0,8,4.32,199,58,2.24,0.432,0.061,0,0,0,0,0,0,0,0,0.35,0.93,0.21,14.46,10,0,0,0,0
R001761,"송아지 부산물, 미국산, 허파, 생것",전국(대표),육류,16.3,0,0,0,0,0,7,5.23,274,108,1.16,0.241,0.018,0,0,0,0,0,0,0,0,0.047,0.231,0.11,3.83,39,0,0,0,0
R001762,"송아지 부산물, 미국산, 허파, 삶은것",전국(대표),육류,18.74,0,0,0,0,0,7,3.61,142,56,1.2,0.221,0.015,0,0,0,0,0,0,0,0,0.032,0.131,0.06,2.38,34,0,0,0,0
R001763,"송아지 부산물, 미국산, 혀, 생것",전국(대표),육류,17.18,0,0,0,0,0,7,2.72,271,82,2.63,0.2,0.023,0,0,0,0,0,0,0,0,0.17,0.41,0.19,6.1,5,0,0,0,0
R001764,"송아지 부산물, 미국산, 혀, 삶은것",전국(대표),육류,25.85,0,0,0,0,0,9,2.09,162,64,4.51,0.21,0.047,0,0,0,0,0,0,0,0,0.07,0.35,0.15,5.3,6,0,0,0,0
R001765,"양고기, 외국산, 다리, 생것",전국(대표),육류,18.8,0,0,0,0,0,4,2.5,230,37,3.4,0.13,0.01,0,0,0,1.3,0,18,0,0,0.14,0.33,0.3,1.6,1,0.19,0.38,0,0
R001766,"어린양고기, 미국산, 갈비, 생것",전국(대표),육류,14.52,0,0,0,0,0,15,1.39,190,56,2.71,0.089,0.016,0,0,0,0.18,0,0,0,0,0.1,0.19,0.11,2.09,0,0,0,0,0
R001767,"어린양고기, 미국산, 갈비, 구운것(오븐)",전국(대표),육류,21.12,0,0,0,0,0,22,1.6,271,73,3.49,0.115,0.019,0,0,0,0.1,0,0,0,0,0.09,0.21,0.11,2.23,0,0,0,0,0
R001768,"어린양고기, 미국산, 다리, 생것",전국(대표),육류,18.58,0,0,0,0,0,8,1.71,261,57,3.5,0.115,0.021,0,0,0,0.21,0,0,0,0,0.13,0.23,0.15,2.51,0,0,0,0,0
R001769,"어린양고기, 미국산, 다리, 구운것(오븐)",전국(대표),육류,26.41,0,0,0,0,0,10,1.98,326,65,4.66,0.117,0.025,0,0,0,0.16,0,0,0,0,0.1,0.27,0.16,2.67,0,0,0,0,0
R001770,"어린양고기, 미국산, 살코기, 생것",전국(대표),육류,20.88,0,0,0,0,0,12,1.91,276,68,3.19,0.128,0.024,0,0,0,0.19,0,0,0,0,0.13,0.23,0.17,2.21,0,0,0,0,0
R001771,"어린양고기, 미국산, 어깨, 생것",전국(대표),육류,16.58,0,0,0,0,0,16,1.5,230,61,3.94,0.097,0.019,0,0,0.1,0.22,0,0,3.4,0,0.11,0.21,0.13,2.53,0,0,0,0,0
R001772,"어린양고기, 미국산, 어깨, 삶은것",전국(대표),육류,28.68,0,0,0,0,0,25,2.4,248,75,6.37,0.123,0.026,0,0,0,0.16,0,0,0,0,0.07,0.22,0.1,2.8,0,0,0,0,0
R001773,"어린양고기, 미국산, 어깨, 구운것(오븐)",전국(대표),육류,22.51,0,0,0,0,0,20,1.97,251,66,5.23,0.108,0.022,0,0,0.1,0.14,0,0,4.6,0,0.09,0.24,0.13,2.64,0,0,0,0,0
R001774,"어린양 부산물, 미국산, 간, 생것",전국(대표),육류,20.38,0,0,0,0,0,7,7.37,313,70,4.66,6.979,0.184,0,0,0,0,0,0,0,0,0.34,3.63,0.9,90.05,4,0,0,0,0
R001775,"어린양 부산물, 미국산, 간, 삶은것",전국(대표),육류,30.57,0,0,0,0,0,8,8.28,221,56,7.89,7.074,0.52,0,0,0,0,0,0,0,0,0.23,4.03,0.49,76.5,4,0,0,0,0
R001776,"염소고기, 생것",전국(대표),육류,19.88,0,0,0,0,0,10,2.73,298,70,4.59,0.054,0.008,0,0,0,0.58,0,0,0,0,0.101,0.172,0,1.96,1.51,0.03,0.28,0.22,0
R001777,"염소고기, 삶은것",전국(대표),육류,29.39,0,0,0,0,0,15,3.83,170,39,7.76,0.099,0.012,0,0,0,0.5,0,0,0,0,0.034,0.335,0,1.42,0.5,0.05,0.42,0.3,0
R001778,"염소고기, 외국산, 생것",전국(대표),육류,21.9,0,0,0,0,0,7,3.8,310,45,4.7,0.11,0.02,0,0,0,1,0,2,0,0,0.07,0.28,0.26,2.8,1,0.05,0.14,0,0
R001779,"오리고기, 껍질 포함, 생것",전국(대표),육류,16.63,0,0,0,0,0,16,1.56,215,70,2.18,0.167,0.016,0,0,1.97,0.51,0,0,0,0,0.069,0.01,0,3.25,0.23,0.18,3.27,0.14,0
R001780,"오리고기, 살코기, 생것",전국(대표),육류,21,0,0,0,0,0,11,2.61,305,83,1.96,0.261,0.021,0,0,1.3,0.37,0,0,0,0,0.203,0.103,0,3.41,0.45,0.04,0.5,0.02,0
R001781,"오리고기, 산오리, 생것",전국(대표),육류,14.4,0,0,0,0,0,15,1.8,289,48,0,0,0,0,0,0,0,0,0,0,0,0.21,0.23,0,0,0,0,0,0,0
R001782,"오리고기, 집오리, 생것",전국(대표),육류,16,0,0,0,0,0,15,1.7,233,85,0,0,0,0,0,0,0,0,0,0,0,0.21,0.31,0,0,2,0,0,0,0
R001783,"오리고기, 집오리, 살코기, 생것",전국(대표),육류,17.7,0,0,0,0,0,12,2.2,52,80,0,0,0,0,0,0,0,0,0,0,0,0.22,0.2,0,0,0,0,0,0,0
R001784,"자라고기, 외국산, 생것",전국(대표),육류,16.4,0,0,0,0,0,18,0.9,150,69,1.6,0.04,0.02,0,0,0,1.2,0,5,0,0,0.91,0.41,0.11,1.2,1,2.32,1.02,0,0
R001785,"칠면조고기, 미국산, 생것",전국(대표),육류,21.64,0,0,0,0,0,11,0.86,224,112,1.78,0.077,0.012,0,0,0.3,0.11,0,0,0,0,0.048,0.185,0.599,1.22,0,0,0,0.062,0
R001786,"칠면조고기, 미국산, 끓인것",전국(대표),육류,27.37,0,0,0,0,0,28,1.52,294,78,3.11,0.151,0.011,0,0,0.2,0.26,0,0,0,0,0.077,0.211,0.633,1.34,0,0,0,0.134,0
R001787,"칠면조고기, 미국산, 구운것",전국(대표),육류,28.55,0,0,0,0,0,14,1.09,239,103,2.48,0.093,0.014,0,0,0.4,0.13,0,0,0,0,0.045,0.281,0.616,1.02,0,0,0,0.101,0
R001788,"토끼고기, 집토끼, 생것",전국(대표),육류,21.7,0,0,0,0,0,12,2.4,360,56,0,0,0,0,0,0,0,0,0,0,0,0.07,0.11,0,0,0,0,0,0,0
R001789,"토끼고기, 집토끼, 끓인것",전국(대표),육류,33.02,0,0,0,0,0,18,4.85,343,45,2.38,0.176,0,0,0,0,0.41,0,0,1.5,0,0.02,0.07,0.34,6.51,0,0,0,0,0
R001790,"말고기, 생것",전국(대표),육류,20.1,0,0,0,0,0,11,4.3,300,50,2.8,0.11,0,0,0,0,0.9,0,2,0,0,0.1,0.24,0.02,7.1,1,0.09,0.2,0,0
R001791,"거위알, 생것",전국(대표),난류,13.2,0,0,0,0,0,41,2.5,77,45,0,0,0,0,0,0,0,0,0,0,0,0.15,0.48,0,0,0,0,0,0,0
R001792,"거위알, 삶은것",전국(대표),난류,12.7,0,0,0,0,0,41,2.5,76,45,0,0,0,0,0,0,0,0,0,0,0,0.06,0.32,0,0,0,0,0,0,0
R001793,"기러기알, 생것",전국(대표),난류,12.3,0,0,0,0,0,78,3.3,106,143,0,0,0,0,0,0,0,0,0,0,0,0.13,0.33,0,0,0,0,0,0,0
R001794,"기러기알, 삶은것",전국(대표),난류,13.1,0,0,0,0,0,77,2.6,132,138,0,0,0,0,0,0,0,0,0,0,0,0.07,0.38,0,0,0,0,0,0,0
R001795,"달걀, 생것",전국(대표),난류,12.44,0.22,0,0,0,0,52,1.8,131,131,1.16,0.035,0.036,0,0,20.9,1.77,0,0,0,0,0.078,0.469,0,0.81,0,0.1,1.12,0.03,0
R001796,"달걀, 가루 ",전국(대표),난류,82.4,0,0,0,0,0,89,0.24,1116,1238,0.16,0.17,0.05,0,0,0,0,0,0,0,0,0.037,2.316,0.024,0.53,0,0,0,0,0
R001797,"달걀, 삶은것",전국(대표),난류,13.94,0.17,0,0,0,0,52,1.77,127,140,1.87,0.029,0.038,0,0,12.06,4.69,0,0,0,0,0.073,0.555,0,1.3,0,0.13,1.19,0.04,0
R001798,"달걀, 난백, 생것",전국(대표),난류,10.87,0.23,0,0,0,0,5,0,145,171,0.01,0.004,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0
R001799,"달걀, 난백, 삶은것",전국(대표),난류,12.78,0,0,0,0,0,9,0.07,106,145,0.03,0,0,0,0,0,0,0,0,0,0,0,0.189,0.006,0.07,0,0,0,0,0
R001800,"달걀, 난황, 생것",전국(대표),난류,14.7,0.07,0,0,0,0,151,5.24,112,57,3.87,0.106,0.113,0,0,44.74,2.63,0,0,0,0,0.22,0.475,0,1.84,0,0.29,3.69,0.1,0
R001801,"달걀, 난황, 삶은것",전국(대표),난류,16.46,0,0,0,0,0,157,7.5,95,47,4.38,0.153,0.17,0,0,0,5.45,0,35.54,0,35.54,0.239,0.386,0.369,6.59,0,0.29,3.7,0.15,0
R001805,"달걀부침, 부친것",전국(대표),난류,15.12,0.2,0,0,0,0,72,2.27,152,162,1.46,0.035,0.047,0,0,16.05,3.75,0,0,0,0,0.069,0.513,0,1.59,0,0.41,3.5,0.1,0
R001806,"수란, 중탕",전국(대표),난류,12.3,0.3,0,0,0,0,55,2.2,100,110,1.5,0.09,0.03,0,0,0,1.6,0,13,0,0,0.06,0.4,0.08,1.1,0,0.18,1.68,0,0
R001807,"스크램블에그, 볶은것",전국(대표),난류,9.99,0.28,0,1.11,0,0,66,1.31,132,145,1.04,0.059,0.022,0,0,1.8,3.95,0,0,4,0,0.04,0.376,0.134,0.76,0,0,0,0.624,0
R001808,"메추리알, 생것",전국(대표),난류,12.8,0,0,0,0,0,59,2.49,154,137,1.66,0.068,0.041,0,0,1.78,1.38,0,7.76,0,15.53,0.237,0.403,0.06,3.68,0,0.09,1.03,0.07,0
R001809,"메추리알, 삶은것",전국(대표),난류,12.48,0,0,0,0,0,61,2.63,107,94,1.69,0.064,0.041,0,0,2.23,1.39,0,7.29,0,14.57,0.172,0.31,0.064,3.79,0,0.1,1.15,0.07,0
R001810,"오리알, 생것",전국(대표),난류,13.11,0,0,0,0,0,56,2.54,120,136,1.39,0.089,0.019,0,0,8.25,2.4,0,23.57,0,23.57,0.26,0.13,0.212,1.88,0,0.59,1.33,0.09,0
R001811,"피단, 오리알",전국(대표),난류,13.4,0,0,0,0,0,68,3.5,65,850,0,0,0,0,0,0,0,0,0,0,0,0.02,0.2,0,0,0,0,0,0,0
R001812,"청둥오리알, 생것",전국(대표),난류,13.6,0,0,0,0,0,61,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.38,0,0,0,0,0,0,0
R001813,"가다랑어, 생것",전국(대표),어패류 및 기타 수산물,25.9,0,0,0,0,0,15,1.8,410,44,0,0,0,0,0,0,0,0,0,0,0,0.21,0.17,0,0,1,0,0,0,0
R001814,"가다랑어, 유지통조림",전국(대표),어패류 및 기타 수산물,29,0,0,0,0,0,21,8,330,800,0,0,0,0,0,0,0,0,0,0,0,0.02,0.06,0,0,0,0,0,0,0
R001815,가다랑어 육수,전국(대표),어패류 및 기타 수산물,0,0,0,0,0,0,2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R001816,"가라지, 생것",전국(대표),어패류 및 기타 수산물,14.8,0,0,0,0,0,35,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R001817,"가물치, 생것",전국(대표),어패류 및 기타 수산물,18.2,0,0,0,0,0,71,1.1,401,86,0,0,0,0,0,0,0,0,0,0,0,0.08,0.12,0,0,1,0,0,0,0
R001818,"가시망독, 생것",전국(대표),어패류 및 기타 수산물,22.4,0,0,0,0,0,46,1.7,6,20,0,0,0,0,0,0,0,0,0,0,0,0.05,0.12,0,0,0,0,0,0,0
R001819,"가오리, 조미하여 말린것",전국(대표),어패류 및 기타 수산물,39.3,0,0,0,0,0,160,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,0,0,0,0,0,0,0
R001820,"가오리, 나비가오리, 생것",전국(대표),어패류 및 기타 수산물,17.3,0,0,0,0,0,882,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.09,0,0,0,0,0,0,0
R001821,"가오리, 노랑가오리, 생것",전국(대표),어패류 및 기타 수산물,21.6,0,0,0,0,0,227,0.8,110,254,0,0,0,0,0,0,0,0,0,0,0,0.06,0.16,0,0,0,0,0,0,0
R001822,"가오리, 목탁가오리, 생것",전국(대표),어패류 및 기타 수산물,22.2,0,0,0,0,0,685,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.06,0,0,0,0,0,0,0
R001823,"가오리, 전기가오리, 생것",전국(대표),어패류 및 기타 수산물,13,0,0,0,0,0,67,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.12,0,0,0,0,0,0,0
R001824,"가자미, 생것",전국(대표),어패류 및 기타 수산물,22.1,0,0,0,0,0,40,0.7,377,230,0,0,0,0,0,0,0,0,0,0,0,0.18,0.26,0,0,2,0,0,0,0
R001825,"가자미, 각시가자미, 생것",전국(대표),어패류 및 기타 수산물,16.8,0,0,0,0,0,44,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.15,0,0,0,0,0,0,0
R001826,"가자미, 갈가자미, 생것",전국(대표),어패류 및 기타 수산물,18.3,0,0,0,0,0,22,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R001827,"가자미, 기름가자미, 생것",전국(대표),어패류 및 기타 수산물,18.2,0,0,0,0,0,51,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R001828,"가자미, 눈가자미, 생것",전국(대표),어패류 및 기타 수산물,19.4,0,0,0,0,0,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R001829,"가자미, 돌가자미, 생것",전국(대표),어패류 및 기타 수산물,20,0,0,0,0,0,11,0.2,263,185,0,0,0,0,0,0,0,0,0,0,0,0.08,0.3,0,0,1,0,0,0,0
R001830,"가자미, 문치가자미, 생것",전국(대표),어패류 및 기타 수산물,19.9,0,0,0,0,0,16,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.33,0,0,1,0,0,0,0
